,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
148,Pida y Peque,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Opciones del local

Cena
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",5.0,7.0,,Restaurante de comida rápida,,,https://instagram.com/pidaypeque?igshid=YmMyMTA2M2Y=,Comuna San Javier Comida rápida,314 7562085 ,"Cl 42 #103 - 29, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2558642,-75.6181277
149,Restaurante La 39,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Aperitivos
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños",4.5,228.0,$ 10.000-20.000,Restaurante,Accesible con silla de ruedas,"9 .,9 pm.",,Comuna San Javier Comida rápida,44913042 ,"Cra. 108 # 39- 05, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2513217,-75.6209867
150,Los Verdes,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",3.8,9.0,,Restaurante de comida rápida,Accesible con silla de ruedas,,,Comuna San Javier Comida rápida,,"Cl 42 #102-44, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2560338,-75.6180115
151,Arrabal - San Javier,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Cerveza

Comida

Comida en el bar

Lugar para bailar

Vino
    Opciones del local

Almuerzo

Cena
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.3,122.0,,Bar restaurante,,"12 pm.,6 .",https://bio.link/arrabal,Comuna San Javier Bares,300 6002251 ,"Cl 42 # 105 - 05, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2555843,-75.6196547
152,Mi Palenque Family,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Cerveza
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Solo dinero en efectivo

Tarjetas de crédito

Tarjetas de débito
    Menores

Ideal para ir con niños
    Estacionamiento

Es un poco difícil encontrar espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle",4.6,910.0,$ 30.000-40.000,Restaurante,,"12 pm.,6 pm.",,Comuna San Javier Bares,323 3356888 ,"Cra. 101a #41-39, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2558188,-75.6172526
153,La Duquesa | Parrilla & Cerveza,"Información  Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Barra de ensaladas

Bebidas fuertes

Café

Cerveza

Cócteles

Comida

Comida en el bar

Platos vegetarianos

Vino
    Opciones del local

Almuerzo

Cena
    Servicios

Sanitario

Sanitarios unisex

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito
    Menores

Menú para niños",4.7,56.0,,Bar restaurante,,"12 pm.,6 .",,Comuna San Javier Bares,324 5174454 ,"Cra. 109 # 39b - 32 Piso 2, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2523831,-75.6219924
154,Berracas de la 13,"Información  Información proporcionada por la empresa

Se identifica como mujer empresaria
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Café

Cerveza

Platos vegetarianos
    Opciones del local

Desayunos

Almuerzo

Cena

Servicio de catering

Postres

Espacio con asientos
    Servicios

Sanitario

Sanitarios unisex
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se requieren reservas

Se aceptan reservas
    Pagos

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Sillas altas",4.1,76.0,,Restaurante,,,,Comuna San Javier Bares,318 4938885 ,Calle 35f Medellín Restaurante,6.2487893,-75.6228296
155,Q'hubole Restaurante Bar,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas en hora feliz

Bebidas fuertes

Café

Cerveza

Cócteles

Comidas durante la madrugada

Platos vegetarianos

Vino
    Opciones del local

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Es difícil encontrar espacio",4.6,412.0,$ 20.000-30.000,Restaurante mexicano,No accesible con silla de ruedas,"12 pm.,6 .",https://www.instagram.com/qhubole,Comuna San Javier Bares,(604) 4942718 ,"Cra. 99 #47a - 9, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2577237,-75.6145285
156,Trece Food and Licor,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Aspectos destacados

Presentaciones en vivo
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Comida

Comida en el bar

Comidas durante la madrugada

Vino
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito",4.7,19.0,,Bar restaurante,Accesible con silla de ruedas,"12 .,6 .",,Comuna San Javier Bares,350 3339808 ,"Cra. 109 #38a 24, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2510006,-75.6215548
157,La Bacanería Restaurante Cocina y Bar,"Información  Accesibilidad

Bucle magnético de asistencia

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Información proporcionada por la empresa

Se identifica como mujer empresaria
    Opciones de servicio

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Asientos en la terraza

Música en vivo
    Qué ofrece

Alcohol

Aperitivos

Bebidas en hora feliz

Bebidas fuertes

Café

Cerveza

Comidas en hora feliz

Opciones veganas

Platos vegetarianos
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Sanitarios unisex

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de crédito
    Mascotas

Se permiten perros",5.0,28.0,$ 30.000-40.000,Restaurante,No accesible con silla de ruedas,"12 pm.,9 pm.",,Comuna San Javier Bares,317 3764048 ,"Cra. 107 #39 -25 Piso 3, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2520869,-75.6202594
158,Carbón,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Café

Cerveza

Vino
    Opciones del local

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños

Sillas altas",4.3,333.0,$ 20.000-30.000,Restaurante,,"12 pm.,6 .",,Comuna San Javier Bares,(604) 2297565 ,"42 #101- a, Cl. 19 #101-113, Medellín, Antioquia",6.2557779,-75.616853
159,Q'hubole Eventos,"Información  Servicios

Sanitario
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero
    Pagos

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Estacionamiento

Estacionamiento gratuito en la calle",4.9,26.0,,Salón para eventos,,,https://qhubole.ola.click/,Comuna San Javier Bares,300 3657171 ,"Cra. 99 #47a 21 int 201, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2578255,-75.6144927
160,Granizados san Javier,"Información  Opciones de servicio

Asientos al aire libre

Consumo en el lugar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida
    Opciones del local

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.7,3.0,,Bar,,"6 .,9 pm.",,Comuna San Javier Bares,,"Cl 42 AD 117 36, Medellín, Antioquia",6.2567749,-75.6282379
161,Discoteca Barú,"Información  Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas en hora feliz

Bebidas fuertes

Cerveza

Cócteles

Comida

Comida en el bar

Lugar para bailar

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se requieren reservas

Se aceptan reservas",4.4,17.0,,Discoteca,,"6 pm.,6 .",,Comuna San Javier Discotecas,301 2383044 ,"Cl 39A #109-11 interior 403, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2514899,-75.6219757
162,Mía Bar,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Pagos

Tarjetas de débito
    Estacionamiento

Estacionamiento gratuito

Estacionamiento gratuito en la calle

Servicio de estacionamiento",4.5,21.0,$ 30.000-40.000,Discoteca,,"3 pm.,6 .",,Comuna San Javier Discotecas,301 4700445 ,"Cra. 102 #42 -28, Medellín, San Javier, Medellín, Antioquia",6.2563245,-75.6174005
163,San Remo Disco Bar,"Información  Opciones de servicio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.6,11.0,,Bar,,"6 pm.,6 .",https://instagram.com/sanremodisco?utm_medium=copy_link,Comuna San Javier Discotecas,,"Cra. 99 #44 14, El Danubio, Medellín, San Javier, Medellín, Antioquia",6.2567002,-75.6147711
164,La Ruta 13 Bar,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.3,3.0,,Discoteca,,,,Comuna San Javier Discotecas,304 6592086 ,"Cl 39F #108-197, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2539405,-75.6233875
165,Discoteca Blu,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Público usual

Grupos",4.0,10.0,,Bar,,"12 .,3 pm.",,Comuna San Javier Discotecas,,"a 58-54, Cra. 92d #58-2, Medellín, Antioquia",6.2753996,-75.6049992
166,Arrabal - San Javier,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Cerveza

Comida

Comida en el bar

Lugar para bailar

Vino
    Opciones del local

Almuerzo

Cena
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.3,122.0,,Bar restaurante,,"12 pm.,6 .",https://bio.link/arrabal,Comuna San Javier Discotecas,300 6002251 ,"Cl 42 # 105 - 05, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2555843,-75.6196547
167,Discoteca The rouse vip 33,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Bucle magnético de asistencia

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Lugar para bailar
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.3,117.0,,Club nocturno,Accesible con silla de ruedas,"6 pm.,6 .",,Comuna San Javier Discotecas,318 3311205 ,"Av. 33 #76, Medellín, Belén, Medellín, Antioquia",6.2387725,-75.597874
168,Berlín club,"Información  Qué ofrece

Alcohol

Bebidas fuertes

Cerveza
    Servicios

Sanitario
    Público usual

Grupos",1.0,1.0,,Discoteca,,,,Comuna San Javier Discotecas,,"Cl. 49B #99b-21, Juan XXIII, Medellín, San Javier, Medellín, Antioquia",6.2655564,-75.6109058
169,DIVINO vip,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Información proporcionada por la empresa

Se identifica como mujer empresaria
    Opciones de servicio

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Lugar para bailar
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos
    Planificación

Se aceptan reservas",3.4,253.0,$$,Discoteca,No accesible con silla de ruedas,"6 .,None",https://instagram.com/discotecaeldivino33?igshid=YmMyMTA2M2Y=,Comuna San Javier Discotecas,324 6586971 ,"Av. 33 #78-58, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2390852,-75.5987872
170,Discoteca El Suave (salsa & sabor)Disc,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Lugar para bailar

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.5,580.0,$$,Discoteca,No accesible con silla de ruedas,"6 pm.,6 .",,Comuna San Javier Discotecas,310 4593267 ,"Av. 33 #80a-30, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2391206,-75.6013991
171,Cine Colombia,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.6,12170.0,,Cine,Accesible con silla de ruedas,"12 pm.,6 .",https://www.cinecolombia.com/,Comuna San Javier Cines,,"Calle 30A # 82A-26 Centro Comercial Los Molinos, Medellín, Antioquia",6.2323639,-75.6035507
172,Cinemark Arkadia,"Información  Cadena de cines, algunos con varias salas, graderías y kiosco de autoservicio para venta de entradas.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.6,1885.0,,Cine,Accesible con silla de ruedas,,,Comuna San Javier Cines,,"Cra. 70 #1-19, Medellín, Belén, Medellín, Antioquia",6.2124261,-75.5949002
173,Cinemas Procinal CC La Central,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida

Juegos de arcade
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.6,4584.0,,Cine,Accesible con silla de ruedas,"12 pm.,6 .",http://www.procinal.com.co/,Comuna San Javier Cines,,"El Vergel, Medellín, Buenos Aires, Medellín, Antioquia",6.2386817,-75.5476379
174,Cinemas Procinal,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.5,11402.0,,Cine,Accesible con silla de ruedas,"12 pm.,9 pm.",http://www.procinal.com.co/,Comuna San Javier Cines,312 8924981 ,"Cl. 71 #65 150, El Progreso, Medellín, Castilla, Medellín, Antioquia",6.2709874,-75.5768982
175,Plaza San Javier,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Qué ofrece

Comida

Juegos de arcade
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.2,1974.0,,Cine,Accesible con silla de ruedas,,https://www.facebook.com/CinemaPlazaSanJavier/,Comuna San Javier Cines,+52 348 784 8060 ,"Carretera Arandas, Martínez Valadez Km. 1, Mexiquito, 47182 Arandas, Jal., México",20.7202241,-102.3364551
176,Teatro La Hora 25,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Sanitario
    Menores

Ideal para ir con niños",4.6,613.0,,Teatro,Accesible con silla de ruedas,"9 .,12 pm.",https://teatrolahora25.com/,Comuna San Javier Teatros,310 7237457 ,"Cra 88 #39-31, Santa Monica, Medellín, La América, Medellín, Antioquia",6.2488436,-75.6087524
177,Teatro La Fanfarria,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Restaurante
    Menores

Ideal para ir con niños",4.6,473.0,,Teatro,Accesible con silla de ruedas,"9 .,6 .",https://lafanfarria.com/,Comuna San Javier Teatros,316 4568732 ,"Cra. 84 #42C-54, Simón Bolívar, Medellín, La América, Medellín, Antioquia",6.2490688,-75.6048869
178,Teatro de la Universidad de Medellín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Restaurante
    Pagos

Tarjetas de crédito",4.7,7671.0,,Teatro,Accesible con silla de ruedas,,,Comuna San Javier Teatros,43405202 ,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia",6.2328567,-75.6100576
179,CORPORACION LA PARLACHA – DESPERTAR CONCIENCIA SOCIAL PARA EL DESARROLLO COMUNITARIO,"Reseñas
5
4
3
2
1
5,0
1 reseña
  
Escribir una reseña
  

Ordenar",5.0,1.0,,Compañía de teatro,,,https://www.facebook.com/Teatrolaparla,Comuna San Javier Teatros,,"Cl. 39 #106a103, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2518926,-75.6195916
180,Teatro Títeres Y Música Carantoña,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Sanitario

Restaurante
    Público usual

Recomendable para ir en familia
    Menores

Ideal para ir con niños",4.6,320.0,,Teatro,Accesible con silla de ruedas,,http://wwww.carantona.com.co/,Comuna San Javier Teatros,316 2534548 ,"Cra. 75 #24 - 47, Medellín, Belén, Medellín, Antioquia",6.2268521,-75.5958833
181,Teatro Manicomio de Muñecos,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Restaurante
    Menores

Ideal para ir con niños",4.8,524.0,,Teatro,Accesible con silla de ruedas,,http://www.manicomiodemunecos.com/,Comuna San Javier Teatros,44131131 ,"Cl. 32EE #82a26, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2377918,-75.6057419
182,TEATRO EL TRUEQUE,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños",4.7,402.0,,Teatro,Accesible con silla de ruedas,,https://teatroeltrueque.wixsite.com/teatro-el-trueque,Comuna San Javier Teatros,45574803 ,"Cra. 42A #48-53, Centro, Medellín, La Candelaria, Medellín, Antioquia",6.2456392,-75.5631005
183,Teatro Gabriel Obregón Botero,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.9,14.0,,Teatro,Accesible con silla de ruedas,,,Comuna San Javier Teatros,3405202 ,"Cra. 87 #3065, Medellín, Belén, Medellín, Antioquia",6.232773,-75.610033
184,Casa del Teatro y Biblioteca Gilberto Martínez,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños",4.8,50.0,,Teatro,Accesible con silla de ruedas,,https://casadelteatro.org.co/,Comuna San Javier Teatros,319 7297209 ,"Cl. 59 #50A-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2573382,-75.5648439
185,Casa de Cultura Los Alcázares,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas",4.6,289.0,,Centro cultural,Accesible con silla de ruedas,,https://www.facebook.com/cdclosalcazares/,Comuna San Javier Teatros,42346889 ,"Cl. 48B # 88 A - 62, Santa Rosa De Lima, Medellín, San Javier, Medellín, Antioquia",6.2595957,-75.6064277
186,Jardín Infantil Buen Comienzo Altos de Dan Juan,"Reseñas
5
4
3
2
1
4,7
3 reseñas
  
Escribir una reseña
  

Ordenar",4.7,3.0,,Escuela,,,,Comuna San Javier Jardines,,"El Salado, Medellín, San Javier, Medellín, Antioquia",6.2565522,-75.6289998
187,Jardin Infantil Carla Cristina,"Reseñas
5
4
3
2
1
3,7
3 reseñas
  
Escribir una reseña
  

Ordenar",3.7,3.0,,Escuela,,,http://www.carlacristina.org/,Comuna San Javier Jardines,4964639 ,"a 39d-153, Cra. 108 #39d-1, Medellín, Antioquia",6.2537902,-75.6214369
188,Centro Infantil Mi Mundo Soñado,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",5.0,4.0,,Jardín de infancia,Accesible con silla de ruedas,,http://www.mimundosonado.edu.co/,Comuna San Javier Jardines,42530703 ,"Tv. 41 #101-68, Medellín, San Javier, Medellín, Antioquia",6.2554248,-75.6167835
189,Jardín Infantil La Casita De Nazaret,"Reseñas
5
4
3
2
1
5,0
1 reseña
  
Escribir una reseña
  

Ordenar",5.0,1.0,,Escuela,,,,Comuna San Javier Jardines,,"Cra. 107 #36a-36 36a-2 a, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2501856,-75.6195186
190,Centro Educativo Harvard Kids,"Información  Servicios

Sanitarios unisex",5.0,12.0,,Jardín de infancia,,,https://ceharvardkids.wixsite.com/website,Comuna San Javier Jardines,301 3118616 ,"Tv. 41 #97-51, Medellín, San Javier, Medellín, Antioquia",6.2548911,-75.6158595
191,ASOCIACION AMIGO DE LOS NIÑOS,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas",5.0,5.0,,Escuela,Accesible con silla de ruedas,,,Comuna San Javier Jardines,2531941 ,"Cl. 43 #102-4, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2565719,-75.6176113
192,Urbanización Jardines de San Javier,,,,,Complejo de apartamentos,,,,Comuna San Javier Jardines,,"Cra. 100b #47a-90, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2583945,-75.6157225
193,Museo Etnográfico Madre Laura,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Sanitario
    Menores

Ideal para ir con niños",4.7,1721.0,,Museo,Accesible con silla de ruedas,,https://madrelaura.org/museo-etnografico-madre-laura/cod31/,Comuna San Javier Museos,42523017 ,"Cra. 92 #3525, Belencito, Medellín, San Javier, Medellín, Antioquia",6.24598,-75.61692
194,Museo comuna 13,"Información  Servicios

Restaurante
    Menores

Ideal para ir con niños",4.7,12.0,,Museo,,"9 .,6 .",,Comuna San Javier Museos,311 7418293 ,"Cra. 110 #34cc116, Medellín, Antioquia",6.2491455,-75.6215069
195,Medallo Coffee - Museum and Shop,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Información proporcionada por la empresa

Se identifica como mujer empresaria
    Servicios

Sanitario

Sanitarios unisex

Wi-Fi

Tiene Wi-Fi gratis

Restaurante
    Público usual

Recomendable para ir en familia
    Planificación

Se recomienda comprar las entradas con anticipación
    Menores

Descuentos para niños

Ideal para ir con niños",4.9,72.0,,Museo,,"9 .,9 pm.",https://www.medallocoffee.com.co/,Comuna San Javier Museos,310 8980196 ,"Barrio 20 de Julio, Cl. 38a #108-08 Piso (Floor) -1, San Javier, Medellín, San Javier, Medellín, Antioquia",6.251145,-75.6208722
196,El Salado Por La Diagonal,"Información  Servicios

Sanitario
    Menores

Ideal para ir con niños",3.9,19.0,,Museo,,"6 .,6 .",,Comuna San Javier Museos,,"Cra. 115 #39-64, El Salado, Medellín, San Javier, Medellín, Antioquia",6.2542759,-75.6257888
197,Arte Tour Comuna 13,"Información  Menores

Ideal para ir con niños",5.0,1.0,,Museo,,"6 .,9 .",,Comuna San Javier Museos,314 7406185 ,"Cl. 34cc #110-2 a 110-38, Medellín, Antioquia",6.2474121,-75.6226748
198,Finca La Carolina,"Información  Servicios

Sanitario
    Menores

Ideal para ir con niños",5.0,2.0,,Parque temático,,,,Comuna San Javier Parques temático,310 4216039 ,"Carrera 95 No. 49BB - 217, Medellín, Antioquia",6.2633873,-75.6075465
